ticker,time,open,close,high,low,vwap
TSLA,2025-08-14 11:57:00,333.75,333.8338,333.9184,333.6876,333.753275
TSLA,2025-08-14 11:58:00,333.86,333.975,333.99,333.7601,333.891496
TSLA,2025-08-14 11:59:00,333.975,334.1301,334.19,333.93,334.067467
TSLA,2025-08-14 12:00:00,334.11,334.3233,334.45,334.0315,334.232473
TSLA,2025-08-14 12:01:00,334.2776,334.4801,334.65,334.2601,334.50572
TSLA,2025-08-14 12:02:00,334.495,334.5,334.7,334.37,334.551689
TSLA,2025-08-14 12:03:00,334.5132,334.565,334.6324,334.4401,334.546425
TSLA,2025-08-14 12:04:00,334.56,334.695,334.83,334.51,334.692218
TSLA,2025-08-14 12:05:00,334.7,334.32,334.79,334.28,334.524946
TSLA,2025-08-14 12:06:00,334.3101,334.44,334.64,334.21,334.430035
TSLA,2025-08-14 12:07:00,334.44,334.58,334.5899,334.1901,334.354924
TSLA,2025-08-14 12:08:00,334.5788,334.6421,334.84,334.5301,334.694386
TSLA,2025-08-14 12:09:00,334.65,334.7641,334.8706,334.57,334.742982
TSLA,2025-08-14 12:10:00,334.7832,334.5928,334.8,334.53,334.690225
TSLA,2025-08-14 12:11:00,334.5919,334.38,334.62,334.21,334.39443
TSLA,2025-08-14 12:12:00,334.36,334.27,334.45,334.2507,334.352735
TSLA,2025-08-14 12:13:00,334.275,334.54,334.63,334.27,334.452832
TSLA,2025-08-14 12:14:00,334.52,334.6386,334.65,334.35,334.495563
TSLA,2025-08-14 12:15:00,334.61,333.8712,334.69,333.8,334.242309
TSLA,2025-08-14 12:16:00,333.865,333.87,334.0412,333.81,333.935976
TSLA,2025-08-14 12:17:00,333.86,334.315,334.3159,333.8,334.0329
TSLA,2025-08-14 12:18:00,334.3155,334.5499,334.5688,334.2809,334.42801
TSLA,2025-08-14 12:19:00,334.52,334.72,334.7816,334.4,334.633739
TSLA,2025-08-14 12:20:00,334.71,334.6897,334.76,334.45,334.62839
TSLA,2025-08-14 12:21:00,334.675,334.57,334.75,334.5,334.630089
TSLA,2025-08-14 12:22:00,334.54,334.45,334.57,334.2864,334.42044
TSLA,2025-08-14 12:23:00,334.4201,334.395,334.53,334.285,334.42423
TSLA,2025-08-14 12:24:00,334.4,334.32,334.5554,334.3,334.427747
TSLA,2025-08-14 12:25:00,334.324,334.395,334.4424,334.16,334.280731
TSLA,2025-08-14 12:26:00,334.395,334.16,334.5,334.15,334.292591
TSLA,2025-08-14 12:27:00,334.156,334.3201,334.43,334.07,334.261536
TSLA,2025-08-14 12:28:00,334.3497,334.3945,334.48,334.32,334.412546
TSLA,2025-08-14 12:29:00,334.4,334.38,334.545,334.3601,334.450199
TSLA,2025-08-14 12:30:00,334.38,334.44,334.5,334.33,334.398312
TSLA,2025-08-14 12:31:00,334.45,334.5556,334.64,334.4,334.515066
TSLA,2025-08-14 12:32:00,334.5401,334.5,334.7,334.4,334.549975
TSLA,2025-08-14 12:33:00,334.53,334.467,334.68,334.39,334.556376
TSLA,2025-08-14 12:34:00,334.4492,334.47,334.5599,334.32,334.446273
TSLA,2025-08-14 12:35:00,334.45,334.3911,334.5,334.33,334.425175
TSLA,2025-08-14 12:36:00,334.4045,334.34,334.5,334.23,334.344151
TSLA,2025-08-14 12:37:00,334.33,334.57,334.72,334.23,334.521379
TSLA,2025-08-14 12:38:00,334.56,334.81,334.9199,334.47,334.722838
TSLA,2025-08-14 12:39:00,334.805,334.63,334.85,334.4601,334.606357
TSLA,2025-08-14 12:40:00,334.6001,334.4997,334.83,334.31,334.521556
TSLA,2025-08-14 12:41:00,334.5,334.61,335.07,334.46,334.816949
TSLA,2025-08-14 12:42:00,334.61,334.58,334.62,334.36,334.496054
TSLA,2025-08-14 12:43:00,334.58,334.525,334.6,334.4,334.495527
TSLA,2025-08-14 12:44:00,334.52,334.43,334.69,334.42,334.558392
TSLA,2025-08-14 12:45:00,334.42,334.3771,334.6299,334.29,334.429069
TSLA,2025-08-14 12:46:00,334.39,334.36,334.42,334.05,334.252604
TSLA,2025-08-14 12:47:00,334.3412,334.448,334.48,334.2531,334.382679
TSLA,2025-08-14 12:48:00,334.45,334.272,334.6474,334.24,334.48174
TSLA,2025-08-14 12:49:00,334.275,334.0708,334.3,334.01,334.120074
TSLA,2025-08-14 12:50:00,334.08,334.7,334.76,334.07,334.508064
TSLA,2025-08-14 12:51:00,334.73,334.7101,334.8,334.4845,334.693291
TSLA,2025-08-14 12:52:00,334.72,334.98,335.0932,334.59,334.933253
TSLA,2025-08-14 12:53:00,334.99,334.5501,335.0,334.51,334.717319
TSLA,2025-08-14 12:54:00,334.56,334.535,334.819,334.42,334.642582
TSLA,2025-08-14 12:55:00,334.5,335.3764,335.4799,334.3575,335.255073
TSLA,2025-08-14 12:56:00,335.38,335.41,335.66,335.29,335.449874
TSLA,2025-08-14 12:57:00,335.42,335.907,335.96,335.42,335.756343
TSLA,2025-08-14 12:58:00,335.92,335.97,336.03,335.77,335.95109
TSLA,2025-08-14 12:59:00,335.97,335.5701,336.01,335.51,335.722922
TSLA,2025-08-15 06:30:00,337.655,337.72,339.16,337.3,338.096196
TSLA,2025-08-15 06:31:00,337.6993,338.0223,339.3,337.6,338.456021
TSLA,2025-08-15 06:32:00,338.01,337.9499,338.58,337.5,338.046007
TSLA,2025-08-15 06:33:00,337.89,338.3,338.95,337.3,338.405167
TSLA,2025-08-15 06:34:00,338.3208,336.865,338.45,336.7501,337.612119
TSLA,2025-08-15 06:35:00,336.8701,336.295,337.17,336.0608,336.549479
TSLA,2025-08-15 06:36:00,336.26,335.73,336.26,335.57,335.841589
TSLA,2025-08-15 06:37:00,335.77,335.21,335.8399,334.9,335.244087
TSLA,2025-08-15 06:38:00,335.215,335.3,335.91,334.93,335.460195
TSLA,2025-08-15 06:39:00,335.29,334.875,335.35,334.85,335.063418
TSLA,2025-08-15 06:40:00,334.86,335.0059,335.2,334.5,334.806231
TSLA,2025-08-15 06:41:00,334.9845,334.5201,335.35,334.5101,334.942125
TSLA,2025-08-15 06:42:00,334.5345,335.075,335.2,334.28,334.699141
TSLA,2025-08-15 06:43:00,335.1199,335.57,335.92,334.85,335.50293
TSLA,2025-08-15 06:44:00,335.57,334.8279,335.57,334.74,335.059331
TSLA,2025-08-15 06:45:00,334.8115,333.6099,334.947,333.56,334.154894
TSLA,2025-08-15 06:46:00,333.595,333.535,334.02,333.38,333.756057
TSLA,2025-08-15 06:47:00,333.56,333.3,333.8577,333.1,333.389589
TSLA,2025-08-15 06:48:00,333.28,332.741,333.44,332.385,332.880039
TSLA,2025-08-15 06:49:00,332.755,332.5151,333.05,332.35,332.636282
TSLA,2025-08-15 06:50:00,332.525,333.04,333.27,332.3301,332.829287
TSLA,2025-08-15 06:51:00,333.0042,332.7785,333.13,332.38,332.77714
TSLA,2025-08-15 06:52:00,332.7027,333.2814,333.43,332.495,332.963176
TSLA,2025-08-15 06:53:00,333.2776,332.31,333.3066,332.1401,332.653178
TSLA,2025-08-15 06:54:00,332.3,332.455,332.82,332.195,332.4543
TSLA,2025-08-15 06:55:00,332.4458,333.255,333.57,332.435,333.111448
TSLA,2025-08-15 06:56:00,333.23,333.32,333.6487,332.91,333.368663
TSLA,2025-08-15 06:57:00,333.3225,333.3,333.5,333.16,333.33841
TSLA,2025-08-15 06:58:00,333.28,332.95,333.3499,332.81,333.047667
TSLA,2025-08-15 06:59:00,332.98,333.11,333.3839,332.91,333.104337
TSLA,2025-08-15 07:00:00,333.09,332.63,333.09,332.23,332.537719
TSLA,2025-08-15 07:01:00,332.61,333.5399,333.59,332.5282,333.032221
TSLA,2025-08-15 07:02:00,333.5399,333.285,333.8,333.05,333.513267
TSLA,2025-08-15 07:03:00,333.27,333.75,333.78,333.2423,333.567198
TSLA,2025-08-15 07:04:00,333.725,333.8196,334.0899,333.5587,333.849273
TSLA,2025-08-15 07:05:00,333.8301,333.54,334.33,333.44,333.981095
TSLA,2025-08-15 07:06:00,333.5499,333.7851,334.19,333.49,333.859112
TSLA,2025-08-15 07:07:00,333.76,333.76,334.0,333.665,333.832523
TSLA,2025-08-15 07:08:00,333.78,333.57,333.87,333.32,333.588228
TSLA,2025-08-15 07:09:00,333.63,333.74,333.88,333.42,333.665891
TSLA,2025-08-15 07:10:00,333.82,333.36,333.85,333.1301,333.443891
TSLA,2025-08-15 07:11:00,333.395,332.94,333.52,332.87,333.183299
TSLA,2025-08-15 07:12:00,332.93,332.35,332.9793,332.25,332.630283
TSLA,2025-08-15 07:13:00,332.345,332.45,332.84,332.285,332.602622
TSLA,2025-08-15 07:14:00,332.5154,332.99,333.0499,332.48,332.791947
TSLA,2025-08-15 07:15:00,333.025,333.235,333.52,332.98,333.223001
TSLA,2025-08-15 07:16:00,333.19,332.8801,333.245,332.85,333.035744
TSLA,2025-08-15 07:17:00,332.86,332.8,332.99,332.57,332.789832
TSLA,2025-08-15 07:18:00,332.84,332.3,332.875,332.25,332.482666
TSLA,2025-08-15 07:19:00,332.3,332.84,332.86,332.23,332.608687
TSLA,2025-08-15 07:20:00,332.82,332.64,333.2645,332.5301,332.964094
TSLA,2025-08-15 07:21:00,332.62,332.89,333.02,332.49,332.755907
TSLA,2025-08-15 07:22:00,332.86,333.299,333.37,332.8401,333.106045
TSLA,2025-08-15 07:23:00,333.2701,333.235,333.57,333.2,333.36819
TSLA,2025-08-15 07:24:00,333.235,332.615,333.29,332.52,332.785522
TSLA,2025-08-15 07:25:00,332.615,332.0501,332.8899,332.0501,332.473435
TSLA,2025-08-15 07:26:00,332.095,332.62,332.705,331.85,332.308395
TSLA,2025-08-15 07:27:00,332.59,332.38,332.7239,332.15,332.443041
TSLA,2025-08-15 07:28:00,332.39,332.9601,333.06,332.39,332.817035
TSLA,2025-08-15 07:29:00,332.9796,332.9,332.99,332.74,332.892675
TSLA,2025-08-15 07:30:00,332.885,332.9899,333.13,332.8001,332.994247
TSLA,2025-08-15 07:31:00,332.985,332.54,333.04,332.45,332.700391
TSLA,2025-08-15 07:32:00,332.5301,332.6001,332.93,332.5301,332.696649
TSLA,2025-08-15 07:33:00,332.605,332.6044,332.9,332.32,332.569911
TSLA,2025-08-15 07:34:00,332.59,332.85,333.0474,332.508,332.770771
TSLA,2025-08-15 07:35:00,332.88,332.76,332.96,332.58,332.768308
TSLA,2025-08-15 07:36:00,332.7617,332.85,332.9945,332.66,332.853394
TSLA,2025-08-15 07:37:00,332.865,332.93,333.36,332.74,333.088199
TSLA,2025-08-15 07:38:00,332.945,333.07,333.2287,332.87,333.070117
TSLA,2025-08-15 07:39:00,333.03,332.9759,333.1828,332.92,333.038947
TSLA,2025-08-15 07:40:00,332.975,332.35,333.15,332.34,332.677954
TSLA,2025-08-15 07:41:00,332.36,332.43,332.6,332.3,332.446319
TSLA,2025-08-15 07:42:00,332.43,332.59,332.7237,332.28,332.536026
TSLA,2025-08-15 07:43:00,332.59,332.6859,332.92,332.53,332.733082
TSLA,2025-08-15 07:44:00,332.71,332.4199,332.73,332.31,332.500479
TSLA,2025-08-15 07:45:00,332.42,332.09,332.56,332.05,332.242102
TSLA,2025-08-15 07:46:00,332.09,332.205,332.33,331.9809,332.108534
TSLA,2025-08-15 07:47:00,332.205,332.485,332.665,332.12,332.430252
TSLA,2025-08-15 07:48:00,332.45,332.15,332.6,332.14,332.346576
TSLA,2025-08-15 07:49:00,332.17,332.455,332.66,332.17,332.496198
TSLA,2025-08-15 07:50:00,332.4,332.4285,332.74,332.32,332.553512
TSLA,2025-08-15 07:51:00,332.425,332.395,332.59,332.32,332.44779
TSLA,2025-08-15 07:52:00,332.395,331.9657,332.3962,331.88,332.057472
TSLA,2025-08-15 07:53:00,331.97,332.5,332.67,331.94,332.339259
TSLA,2025-08-15 07:54:00,332.45,332.25,332.6799,332.2438,332.445502
TSLA,2025-08-15 07:55:00,332.2447,332.14,332.3186,331.97,332.128966
TSLA,2025-08-15 07:56:00,332.17,332.69,332.72,332.14,332.519894
TSLA,2025-08-15 07:57:00,332.6875,332.52,332.73,332.4,332.539481
TSLA,2025-08-15 07:58:00,332.52,332.45,332.6694,332.39,332.509429
TSLA,2025-08-15 07:59:00,332.45,332.2115,332.47,331.97,332.156148
TSLA,2025-08-15 08:00:00,332.215,332.04,332.35,332.0,332.137978
TSLA,2025-08-15 08:01:00,332.0442,332.2671,332.39,331.9,332.151281
TSLA,2025-08-15 08:02:00,332.265,332.44,332.6,332.265,332.44566
TSLA,2025-08-15 08:03:00,332.41,332.48,332.49,332.3,332.398239
TSLA,2025-08-15 08:04:00,332.46,332.3301,332.46,332.21,332.327776
TSLA,2025-08-15 08:05:00,332.335,332.4675,332.61,332.23,332.508317
TSLA,2025-08-15 08:06:00,332.465,332.46,332.54,332.2,332.389392
TSLA,2025-08-15 08:07:00,332.45,332.4075,332.5699,332.3401,332.458216
TSLA,2025-08-15 08:08:00,332.5,332.2801,332.68,332.2501,332.440582
TSLA,2025-08-15 08:09:00,332.3298,332.37,332.49,332.3,332.407536
TSLA,2025-08-15 08:10:00,332.35,332.8292,332.9296,332.32,332.710894
TSLA,2025-08-15 08:11:00,332.85,333.25,333.35,332.72,333.083826
TSLA,2025-08-15 08:12:00,333.26,333.59,333.64,333.17,333.400278
TSLA,2025-08-15 08:13:00,333.5951,333.3578,333.61,333.28,333.426477
TSLA,2025-08-15 08:14:00,333.395,333.2805,333.4742,333.23,333.334507
TSLA,2025-08-15 08:15:00,333.33,333.615,333.65,333.0401,333.343928
TSLA,2025-08-15 08:16:00,333.615,333.5341,333.77,333.37,333.626539
TSLA,2025-08-15 08:17:00,333.55,333.45,333.595,333.29,333.44477
TSLA,2025-08-15 08:18:00,333.46,333.42,333.68,333.365,333.497941
TSLA,2025-08-15 08:19:00,333.4,333.43,333.5,333.2,333.359695
TSLA,2025-08-15 08:20:00,333.4599,333.58,333.6999,333.36,333.570987
TSLA,2025-08-15 08:21:00,333.5572,333.6672,333.76,333.5,333.662151
TSLA,2025-08-15 08:22:00,333.69,333.21,333.7999,333.21,333.537744
TSLA,2025-08-15 08:23:00,333.23,333.331,333.38,333.15,333.269546
TSLA,2025-08-15 08:24:00,333.305,332.9701,333.3799,332.97,333.112507
TSLA,2025-08-15 08:25:00,332.98,333.3859,333.4399,332.9792,333.220774
TSLA,2025-08-15 08:26:00,333.3501,333.34,333.4,333.12,333.283604
TSLA,2025-08-15 08:27:00,333.3499,333.11,333.4299,333.11,333.282887
TSLA,2025-08-15 08:28:00,333.13,333.1319,333.33,333.1,333.192649
TSLA,2025-08-15 08:29:00,333.13,332.9058,333.15,332.75,332.905465
TSLA,2025-08-15 08:30:00,332.9,333.0,333.18,332.8601,333.02653
TSLA,2025-08-15 08:31:00,333.0,332.965,333.18,332.9,333.015855
TSLA,2025-08-15 08:32:00,332.965,333.11,333.17,332.8,333.001307
TSLA,2025-08-15 08:33:00,333.09,333.3595,333.43,333.0009,333.263073
TSLA,2025-08-15 08:34:00,333.3588,333.4168,333.47,333.27,333.403898
TSLA,2025-08-15 08:35:00,333.4,333.39,333.56,333.26,333.431892
TSLA,2025-08-15 08:36:00,333.3871,333.1,333.43,333.1,333.288675
TSLA,2025-08-15 08:37:00,333.11,333.1728,333.28,332.9401,333.120624
TSLA,2025-08-15 08:38:00,333.2,332.996,333.2,332.95,333.066024
TSLA,2025-08-15 08:39:00,332.975,332.5,333.009,332.5,332.726441
TSLA,2025-08-15 08:40:00,332.5,332.06,332.57,332.06,332.348561
TSLA,2025-08-15 08:41:00,332.06,332.26,332.28,331.77,331.998683
TSLA,2025-08-15 08:42:00,332.2105,331.61,332.235,331.61,331.952433
TSLA,2025-08-15 08:43:00,331.6,331.4285,331.7799,331.4,331.570995
TSLA,2025-08-15 08:44:00,331.43,331.465,331.6,331.2,331.407146
TSLA,2025-08-15 08:45:00,331.465,331.595,331.7099,331.39,331.540668
TSLA,2025-08-15 08:46:00,331.5701,331.3101,331.72,331.24,331.523243
TSLA,2025-08-15 08:47:00,331.27,330.905,331.5,330.77,331.056847
TSLA,2025-08-15 08:48:00,330.92,331.34,331.4,330.75,331.057708
TSLA,2025-08-15 08:49:00,331.33,331.82,331.95,331.3101,331.65903
TSLA,2025-08-15 08:50:00,331.77,331.75,331.9299,331.61,331.769203
TSLA,2025-08-15 08:51:00,331.75,331.975,331.99,331.6401,331.822831
TSLA,2025-08-15 08:52:00,331.9728,331.425,331.98,331.4,331.697396
TSLA,2025-08-15 08:53:00,331.41,331.765,331.95,331.4,331.641851
TSLA,2025-08-15 08:54:00,331.78,331.625,331.78,331.5401,331.655291
TSLA,2025-08-15 08:55:00,331.64,331.35,331.966,331.28,331.630134
TSLA,2025-08-15 08:56:00,331.38,330.855,331.39,330.81,331.068251
TSLA,2025-08-15 08:57:00,330.86,330.48,331.0899,330.2664,330.659167
TSLA,2025-08-15 08:58:00,330.46,330.1281,330.4963,330.1,330.253242
TSLA,2025-08-15 08:59:00,330.08,329.6599,330.0971,329.41,329.761176
TSLA,2025-08-15 09:00:00,329.645,329.69,329.8999,329.485,329.658763
TSLA,2025-08-15 09:01:00,329.6381,328.26,329.76,327.89,328.659689
TSLA,2025-08-15 09:02:00,328.2,328.1599,328.4799,328.01,328.294908
TSLA,2025-08-15 09:03:00,328.12,327.1625,328.15,327.13,327.599165
TSLA,2025-08-15 09:04:00,327.1718,327.735,328.23,327.02,327.703755
TSLA,2025-08-15 09:05:00,327.745,327.7201,327.94,327.3795,327.656155
TSLA,2025-08-15 09:06:00,327.735,327.96,328.36,327.72,328.092687
TSLA,2025-08-15 09:07:00,327.92,328.19,328.25,327.77,328.003998
TSLA,2025-08-15 09:08:00,328.1899,328.3699,328.455,328.05,328.303472
TSLA,2025-08-15 09:09:00,328.37,328.445,328.59,328.23,328.439689
TSLA,2025-08-15 09:10:00,328.4425,328.0689,328.49,327.86,328.105091
TSLA,2025-08-15 09:11:00,328.07,327.865,328.2,327.72,327.947529
TSLA,2025-08-15 09:12:00,327.85,328.3,328.45,327.7,328.066273
TSLA,2025-08-15 09:13:00,328.3,328.4,328.4599,328.08,328.277128
TSLA,2025-08-15 09:14:00,328.37,328.489,328.55,328.19,328.404952
TSLA,2025-08-15 09:15:00,328.475,328.475,328.71,328.28,328.498224
TSLA,2025-08-15 09:16:00,328.5,328.09,328.5253,327.96,328.136092
TSLA,2025-08-15 09:17:00,328.0901,327.9401,328.0901,327.6006,327.888279
TSLA,2025-08-15 09:18:00,327.95,328.2651,328.43,327.83,328.119656
TSLA,2025-08-15 09:19:00,328.2458,327.845,328.3696,327.7701,328.080657
TSLA,2025-08-15 09:20:00,327.825,328.2044,328.2494,327.825,328.031723
TSLA,2025-08-15 09:21:00,328.21,327.995,328.3,327.88,328.023465
TSLA,2025-08-15 09:22:00,328.04,327.9855,328.25,327.94,328.081993
TSLA,2025-08-15 09:23:00,327.97,327.93,328.17,327.78,327.928763
TSLA,2025-08-15 09:24:00,327.91,327.724,328.0499,327.62,327.799322
TSLA,2025-08-15 09:25:00,327.71,327.5715,327.7148,327.13,327.423109
TSLA,2025-08-15 09:26:00,327.55,327.35,327.95,327.29,327.702905
TSLA,2025-08-15 09:27:00,327.39,327.415,327.69,327.3501,327.534482
TSLA,2025-08-15 09:28:00,327.435,327.93,328.0535,327.31,327.666661
TSLA,2025-08-15 09:29:00,327.95,327.94,328.04,327.6646,327.888277
TSLA,2025-08-15 09:30:00,327.935,328.295,328.32,327.935,328.136057
TSLA,2025-08-15 09:31:00,328.295,328.3314,328.34,328.0047,328.190402
TSLA,2025-08-15 09:32:00,328.31,328.14,328.3499,328.1,328.239488
TSLA,2025-08-15 09:33:00,328.14,328.24,328.33,328.09,328.213775
TSLA,2025-08-15 09:34:00,328.2467,328.13,328.3,328.08,328.168564
TSLA,2025-08-15 09:35:00,328.11,328.2699,328.355,327.94,328.127348
TSLA,2025-08-15 09:36:00,328.2101,328.505,328.65,328.09,328.431735
TSLA,2025-08-15 09:37:00,328.51,328.61,328.62,328.25,328.42733
TSLA,2025-08-15 09:38:00,328.61,328.645,328.66,328.4,328.535991
TSLA,2025-08-15 09:39:00,328.6471,328.905,328.93,328.51,328.676543
TSLA,2025-08-15 09:40:00,328.88,329.24,329.3286,328.72,329.054103
TSLA,2025-08-15 09:41:00,329.27,329.28,329.3945,329.11,329.250919
TSLA,2025-08-15 09:42:00,329.27,329.31,329.55,329.1508,329.405143
TSLA,2025-08-15 09:43:00,329.3403,329.3399,329.44,329.1,329.296075
TSLA,2025-08-15 09:44:00,329.32,329.2645,329.55,329.2,329.331843
TSLA,2025-08-15 09:45:00,329.25,329.405,329.4075,329.05,329.175498
TSLA,2025-08-15 09:46:00,329.415,329.2851,329.4429,329.1,329.292615
TSLA,2025-08-15 09:47:00,329.285,329.5699,329.64,329.19,329.468494
TSLA,2025-08-15 09:48:00,329.5595,329.695,329.81,329.4,329.650582
TSLA,2025-08-15 09:49:00,329.7,329.92,329.95,329.655,329.828079
TSLA,2025-08-15 09:50:00,329.92,329.7752,330.0,329.6834,329.804398
TSLA,2025-08-15 09:51:00,329.775,330.0406,330.07,329.6,329.858687
TSLA,2025-08-15 09:52:00,330.04,330.08,330.2399,329.9201,330.110762
TSLA,2025-08-15 09:53:00,330.04,330.15,330.25,330.0,330.123342
TSLA,2025-08-15 09:54:00,330.14,329.9442,330.21,329.89,330.02793
TSLA,2025-08-15 09:55:00,329.9,329.6645,329.93,329.52,329.68411
TSLA,2025-08-15 09:56:00,329.6618,330.0712,330.17,329.4,329.827269
TSLA,2025-08-15 09:57:00,330.09,329.875,330.14,329.66,329.930965
TSLA,2025-08-15 09:58:00,329.875,330.2201,330.2499,329.86,330.05864
TSLA,2025-08-15 09:59:00,330.23,330.0808,330.3,329.9005,330.110673
TSLA,2025-08-15 10:00:00,330.065,330.125,330.25,329.78,330.008062
TSLA,2025-08-15 10:01:00,330.135,330.5924,330.6,330.13,330.322076
TSLA,2025-08-15 10:02:00,330.56,330.505,330.86,330.47,330.652992
TSLA,2025-08-15 10:03:00,330.51,330.44,330.59,330.41,330.501232
TSLA,2025-08-15 10:04:00,330.49,330.57,330.78,330.45,330.592847
TSLA,2025-08-15 10:05:00,330.485,330.485,330.8,330.34,330.554251
TSLA,2025-08-15 10:06:00,330.5,330.9771,331.07,330.5,330.874464
TSLA,2025-08-15 10:07:00,330.975,331.215,331.3,330.95,331.147409
TSLA,2025-08-15 10:08:00,331.22,331.22,331.29,331.01,331.169799
TSLA,2025-08-15 10:09:00,331.225,331.115,331.2322,330.8565,331.057633
TSLA,2025-08-15 10:10:00,331.115,330.735,331.21,330.68,330.982197
TSLA,2025-08-15 10:11:00,330.7342,330.59,330.9994,330.47,330.72325
TSLA,2025-08-15 10:12:00,330.57,331.06,331.38,330.5598,331.11245
TSLA,2025-08-15 10:13:00,331.04,331.35,331.4296,331.01,331.223079
TSLA,2025-08-15 10:14:00,331.35,331.2852,331.35,331.06,331.214299
TSLA,2025-08-15 10:15:00,331.2601,331.2995,331.3,330.95,331.148019
TSLA,2025-08-15 10:16:00,331.275,330.99,331.315,330.93,331.073628
TSLA,2025-08-15 10:17:00,331.0,330.74,331.1499,330.71,330.854277
TSLA,2025-08-15 10:18:00,330.75,330.651,330.8575,330.61,330.713233
TSLA,2025-08-15 10:19:00,330.6765,330.3173,330.7322,330.3014,330.530185
TSLA,2025-08-15 10:20:00,330.325,330.035,330.3733,329.8506,330.042926
TSLA,2025-08-15 10:21:00,330.03,329.8,330.2677,329.78,330.024347
TSLA,2025-08-15 10:22:00,329.8199,330.16,330.2399,329.8,330.036361
TSLA,2025-08-15 10:23:00,330.15,329.9729,330.1845,329.89,330.042425
TSLA,2025-08-15 10:24:00,329.9756,330.025,330.2,329.87,330.048904
TSLA,2025-08-15 10:25:00,330.03,329.865,330.13,329.8501,330.011367
TSLA,2025-08-15 10:26:00,329.88,330.44,330.51,329.8701,330.263612
TSLA,2025-08-15 10:27:00,330.46,330.9401,331.0,330.3801,330.765609
TSLA,2025-08-15 10:28:00,330.965,331.08,331.1,330.88,330.97877
TSLA,2025-08-15 10:29:00,331.04,330.9,331.14,330.82,331.001714
TSLA,2025-08-15 10:30:00,330.8801,331.205,331.25,330.78,331.022043
TSLA,2025-08-15 10:31:00,331.2,331.35,331.39,331.02,331.256693
TSLA,2025-08-15 10:32:00,331.3429,331.5715,331.6,331.13,331.390519
TSLA,2025-08-15 10:33:00,331.56,331.47,331.6841,331.2201,331.47989
TSLA,2025-08-15 10:34:00,331.4708,331.33,331.54,331.23,331.378295
TSLA,2025-08-15 10:35:00,331.3001,331.1685,331.34,331.11,331.207091
TSLA,2025-08-15 10:36:00,331.17,331.2242,331.45,331.12,331.274178
TSLA,2025-08-15 10:37:00,331.2,331.195,331.34,331.13,331.208429
TSLA,2025-08-15 10:38:00,331.195,331.22,331.22,330.9,331.058809
TSLA,2025-08-15 10:39:00,331.2275,331.355,331.59,331.07,331.398345
TSLA,2025-08-15 10:40:00,331.32,331.5088,331.66,331.25,331.508642
TSLA,2025-08-15 10:41:00,331.5,331.35,331.66,331.31,331.500171
TSLA,2025-08-15 10:42:00,331.37,331.14,331.46,331.14,331.29184
TSLA,2025-08-15 10:43:00,331.16,331.1,331.2851,331.01,331.133679
TSLA,2025-08-15 10:44:00,331.0871,331.1197,331.1899,331.0,331.109464
TSLA,2025-08-15 10:45:00,331.13,331.34,331.4195,331.13,331.312454
TSLA,2025-08-15 10:46:00,331.3118,331.09,331.39,331.0301,331.223026
TSLA,2025-08-15 10:47:00,331.067,330.9924,331.15,330.9,331.014918
TSLA,2025-08-15 10:48:00,330.97,330.955,331.0399,330.82,330.932533
TSLA,2025-08-15 10:49:00,330.9508,331.01,331.13,330.92,331.038248
TSLA,2025-08-15 10:50:00,331.04,330.96,331.12,330.93,331.022428
TSLA,2025-08-15 10:51:00,330.94,330.655,330.94,330.58,330.745153
TSLA,2025-08-15 10:52:00,330.645,330.69,330.866,330.44,330.629176
TSLA,2025-08-15 10:53:00,330.695,330.9155,331.0,330.68,330.905651
TSLA,2025-08-15 10:54:00,330.9373,331.35,331.45,330.91,331.214429
TSLA,2025-08-15 10:55:00,331.3483,331.33,331.5,331.3201,331.425868
TSLA,2025-08-15 10:56:00,331.36,331.36,331.5,331.24,331.372179
TSLA,2025-08-15 10:57:00,331.36,331.36,331.39,331.17,331.295958
TSLA,2025-08-15 10:58:00,331.355,331.5428,331.56,331.3446,331.475807
TSLA,2025-08-15 10:59:00,331.5613,331.4,331.6999,331.34,331.525781
TSLA,2025-08-15 11:00:00,331.4,331.3454,331.4358,331.16,331.276379
TSLA,2025-08-15 11:01:00,331.33,331.125,331.45,331.05,331.213376
TSLA,2025-08-15 11:02:00,331.125,331.13,331.3,330.95,331.133247
TSLA,2025-08-15 11:03:00,331.1,330.84,331.12,330.68,330.853403
TSLA,2025-08-15 11:04:00,330.89,330.9399,331.08,330.8,330.966531
TSLA,2025-08-15 11:05:00,330.89,331.03,331.2399,330.88,331.092504
TSLA,2025-08-15 11:06:00,331.0323,331.005,331.18,330.8601,331.005798
TSLA,2025-08-15 11:07:00,330.96,331.225,331.3483,330.9,331.17654
TSLA,2025-08-15 11:08:00,331.2355,331.22,331.31,331.06,331.191299
TSLA,2025-08-15 11:09:00,331.21,331.215,331.27,331.07,331.185781
TSLA,2025-08-15 11:10:00,331.22,330.985,331.334,330.985,331.174888
TSLA,2025-08-15 11:11:00,330.985,330.26,331.01,330.24,330.529884
TSLA,2025-08-15 11:12:00,330.265,330.5751,330.63,330.265,330.438624
TSLA,2025-08-15 11:13:00,330.5401,330.4135,330.6099,330.31,330.449762
TSLA,2025-08-15 11:14:00,330.385,330.285,330.3913,330.08,330.223184
TSLA,2025-08-15 11:15:00,330.28,330.0,330.4,329.9372,330.13804
